OBJECTID,SQUARE,SUFFIX,RES,PAR,LOT,CONDO_REGIME,SSL,DESCRIPTION,CAPTUREYEAR,CAPTUREACTION,AREA_NEW,CENTROIDX,CENTROIDY,MINLAT,MAXLAT,MINLONG,MAXLONG,NSSL,UBID,NUBID,LINK_TYPE,LINK_TYPE_DESCRIPTION,GIS_ID,SE_ANNO_CAD_DATA,CREATOR,CREATED,EDITOR,EDITED,WARD,GLOBALID,SHAPE_Length,SHAPE_Area
486496,0808, , , ,0048, ,0808    0048,Building,2015/04/24 00:00:00+00,E,647.31276433,-76.99974525,38.90055984,38.90055685,38.90056266,-76.99980164,-76.99968997,2,87C5W222+64C-0-1-0-2,1,3,One Building Many Lots,UBIDPly_30308,,,,,,6,{36949EE6-BC7B-4704-E063-792F520AC09B},26.4687048315001,10.0172862550403
486497,0374, , , ,7021, ,0374    7021,Building,2015/04/24 00:00:00+00,E,27776.3070857,-77.02634242,38.9003512,38.90031829,38.90038419,-77.02637539,-77.02630937,7,87C4WX2F+4FV-1-1-2-2,4,4,Many Buildings Many Lots,UBIDPly_3398,,,,,,2,{36949EE6-BC7C-4704-E063-792F520AC09B},223.137109558252,1588.90834688785
486498,0374, , , ,0915, ,0374    0915,Building,2015/04/24 00:00:00+00,E,27776.3070857,-77.02651266,38.90045859,38.90038419,38.90057927,-77.02683138,-77.02612944,1,87C4WX2F+59Q-5-12-3-10,5,2,Many Buildings One Lot,UBIDPly_3397,,,,,,2,{36949EE6-BC7D-4704-E063-792F520AC09B},223.137109558252,1588.90834688785
486499,0374, , , ,7010, ,0374    7010,Building,2015/04/24 00:00:00+00,E,27776.3070857,-77.02634242,38.9003512,38.90031829,38.90038419,-77.02637539,-77.02630937,7,87C4WX2F+4FV-1-1-2-2,4,4,Many Buildings Many Lots,UBIDPly_3395,,,,,,2,{36949EE6-BC7E-4704-E063-792F520AC09B},223.137109558252,1588.90834688785
486500,0374, , , ,7059, ,0374    7059,Building,2015/04/24 00:00:00+00,E,27776.3070857,-77.02634242,38.9003512,38.90031829,38.90038419,-77.02637539,-77.02630937,5,87C4WX2F+4FV-1-1-2-2,4,4,Many Buildings Many Lots,UBIDPly_3396,,,,,,2,{36949EE6-BC7F-4704-E063-792F520AC09B},223.137109558252,1588.90834688785
486501,0374, , , ,7062, ,0374    7062,Building,2015/04/24 00:00:00+00,E,27776.3070857,-77.02638094,38.90070368,38.90059747,38.90075704,-77.02665134,-77.02613401,3,87C4WX2F+7CQ-2-8-5-8,5,4,Many Buildings Many Lots,UBIDPly_3399,,,,,,2,{36949EE6-BC80-4704-E063-792F520AC09B},223.137109558252,1588.90834688785
486502,5208, , , ,0806, ,5208    0806,Building,2015/04/24 00:00:00+00,E,60019.9786518,-76.92385953,38.90024671,38.90012284,38.90042602,-76.9245172,-76.92337164,1,87C5W32G+3FR-8-16-5-21,1,1,One Building One Lot,UBIDPly_53569,,,,,,7,{36949EE6-BC81-4704-E063-792F520AC09B},297.885143065318,1126.49572937557
486503,4486, , , ,0008, ,4486    0008,Building,2015/04/24 00:00:00+00,E,5599.62783062,-76.97318414,38.90037556,38.90032872,38.90042259,-76.97344686,-76.97292105,1,87C5W22G+5P4-1-8-2-9,1,1,One Building One Lot,UBIDPly_21825,,,,,,5,{36949EE6-BC82-4704-E063-792F520AC09B},143.797071453008,783.044020120522
486504,4486, , , ,0007, ,4486    0007,Building,2015/04/24 00:00:00+00,E,4013.7161777,-76.97254151,38.90037521,38.90032859,38.90042242,-76.97273179,-76.97235041,1,87C5W22G+5X4-1-6-2-6,1,1,One Building One Lot,UBIDPly_16536,,,,,,5,{36949EE6-BC83-4704-E063-792F520AC09B},111.443242935243,564.90692566123
486505,0250, , , ,0046, ,0250    0046,Building,2015/04/24 00:00:00+00,E,3623.53465423,-77.03162856,38.90040452,38.90034491,38.90047323,-77.03176024,-77.03148496,2,87C4WX29+589-2-5-3-4,1,3,One Building Many Lots,UBIDPly_983,,,,,,2,{36949EE6-BC84-4704-E063-792F520AC09B},104.54594323767,502.876279419569
486506,0453, , , ,0058,5030,0453    0058,Building,2015/04/24 00:00:00+00,E,828.88428319,-77.02150725,38.90007426,38.89994011,38.90030259,-77.02176859,-77.02131175,2,87C4WX2H+29H-10-7-5-8,1,3,One Building Many Lots,UBIDPly_1146,,,,,,2,{36949EE6-BC85-4704-E063-792F520AC09B},43.4768905919603,105.387934293562
486507,0485, , , ,0049, ,0485    0049,Building,2015/04/24 00:00:00+00,E,5023.02629557,-77.01919433,38.90036103,38.90024933,38.90049094,-77.01937211,-77.01907368,2,87C4WX2J+48V-5-4-5-5,1,3,One Building Many Lots,UBIDPly_2537,,,,,,2,{36949EE6-BC86-4704-E063-792F520AC09B},134.509736592039,769.299103997331
486508,PAR,0169, ,0169,0042, ,PAR 01690042,Building,2015/04/24 00:00:00+00,E,254.20946094,-76.95965679,38.90066428,38.90060342,38.90072894,-76.95977407,-76.95954526,13,87C5W22R+748-3-4-2-3,2,4,Many Buildings Many Lots,UBIDPly_184296,,,,,,7,{36949EE6-BC87-4704-E063-792F520AC09B},26.7881516836875,39.0422197100182
486509,5178, , , ,0049, ,5178    0049,Building,2017/03/09 00:00:00+00,E,175.77955979,-76.93079091,38.90030228,38.90029929,38.90030545,-76.93081008,-76.9307714,1,87C5W329+4MG-0-1-1-0,1,1,One Building One Lot,UBIDPly_49664,,,,,,7,{36949EE6-BC88-4704-E063-792F520AC09B},10.3020200229841,3.66171167156232
486510,5178, , , ,0805, ,5178    0805,Building,2017/03/09 00:00:00+00,E,175.77955979,-76.93013939,38.90038776,38.90012595,38.90064941,-76.93077357,-76.92954287,3,87C5W329+5W5-10-19-10-20,1,3,One Building Many Lots,UBIDPly_53377,,,,,,7,{36949EE6-BC89-4704-E063-792F520AC09B},14.1422028126563,12.4715329670259
486511,0374, , , ,0917, ,0374    0917,Building,2015/04/24 00:00:00+00,E,27442.7564115,-77.02650151,38.90000605,38.89994506,38.9001229,-77.02682318,-77.02613547,2,87C4WX2F+295-4-12-3-10,5,4,Many Buildings Many Lots,UBIDPly_3392,,,,,,2,{36949EE6-BC8A-4704-E063-792F520AC09B},412.725555799265,1178.61348899506
486512,0374, , , ,7010, ,0374    7010,Building,2015/04/24 00:00:00+00,E,27442.7564115,-77.02634242,38.9003512,38.90031829,38.90038419,-77.02637539,-77.02630937,7,87C4WX2F+4FV-1-1-2-2,4,4,Many Buildings Many Lots,UBIDPly_3390,,,,,,2,{36949EE6-BC8B-4704-E063-792F520AC09B},412.725555799265,1178.61348899506
486513,0374, , , ,7064, ,0374    7064,Building,2015/04/24 00:00:00+00,E,27442.7564115,-77.02650151,38.90000605,38.89994506,38.9001229,-77.02682318,-77.02613547,3,87C4WX2F+295-4-12-3-10,5,4,Many Buildings Many Lots,UBIDPly_3394,,,,,,2,{36949EE6-BC8C-4704-E063-792F520AC09B},412.725555799265,1178.61348899506
486514,0374, , , ,7021, ,0374    7021,Building,2015/04/24 00:00:00+00,E,27442.7564115,-77.02634242,38.9003512,38.90031829,38.90038419,-77.02637539,-77.02630937,7,87C4WX2F+4FV-1-1-2-2,4,4,Many Buildings Many Lots,UBIDPly_3393,,,,,,2,{36949EE6-BC8D-4704-E063-792F520AC09B},412.725555799265,1178.61348899506
486515,0374, , , ,7059, ,0374    7059,Building,2015/04/24 00:00:00+00,E,27442.7564115,-77.02634242,38.9003512,38.90031829,38.90038419,-77.02637539,-77.02630937,5,87C4WX2F+4FV-1-1-2-2,4,4,Many Buildings Many Lots,UBIDPly_3391,,,,,,2,{36949EE6-BC8E-4704-E063-792F520AC09B},412.725555799265,1178.61348899506
486516,0374, , , ,0918, ,0374    0918,Building,2015/04/24 00:00:00+00,E,27442.7564115,-77.02668111,38.90023674,38.90018298,38.90031823,-77.02683127,-77.02656388,1,87C4WX2F+38W-3-3-2-5,5,2,Many Buildings One Lot,UBIDPly_3380,,,,,,2,{36949EE6-BC8F-4704-E063-792F520AC09B},101.027604280633,426.609797071195
486517,0374, , , ,7064, ,0374    7064,Building,2015/04/24 00:00:00+00,E,27442.7564115,-77.02650151,38.90000605,38.89994506,38.9001229,-77.02682318,-77.02613547,3,87C4WX2F+295-4-12-3-10,5,4,Many Buildings Many Lots,UBIDPly_3384,,,,,,2,{36949EE6-BC90-4704-E063-792F520AC09B},101.027604280633,426.609797071195
486518,0374, , , ,7059, ,0374    7059,Building,2015/04/24 00:00:00+00,E,27442.7564115,-77.02634242,38.9003512,38.90031829,38.90038419,-77.02637539,-77.02630937,5,87C4WX2F+4FV-1-1-2-2,4,4,Many Buildings Many Lots,UBIDPly_3382,,,,,,2,{36949EE6-BC91-4704-E063-792F520AC09B},101.027604280633,426.609797071195
486519,0374, , , ,7021, ,0374    7021,Building,2015/04/24 00:00:00+00,E,27442.7564115,-77.02634242,38.9003512,38.90031829,38.90038419,-77.02637539,-77.02630937,7,87C4WX2F+4FV-1-1-2-2,4,4,Many Buildings Many Lots,UBIDPly_3383,,,,,,2,{36949EE6-BC92-4704-E063-792F520AC09B},101.027604280633,426.609797071195
486520,0374, , , ,7010, ,0374    7010,Building,2015/04/24 00:00:00+00,E,27442.7564115,-77.02634242,38.9003512,38.90031829,38.90038419,-77.02637539,-77.02630937,7,87C4WX2F+4FV-1-1-2-2,4,4,Many Buildings Many Lots,UBIDPly_3381,,,,,,2,{36949EE6-BC93-4704-E063-792F520AC09B},101.027604280633,426.609797071195
486521,0374, , , ,7030, ,0374    7030,Building,2017/03/09 00:00:00+00,E,37192.990515,-77.02543269,38.9001292,38.89994528,38.9003185,-77.02583074,-77.0250762,2,87C4WX2F+3R4-7-11-8-13,6,4,Many Buildings Many Lots,UBIDPly_3455,,,,,,2,{36949EE6-BC94-4704-E063-792F520AC09B},500.055302503978,3344.41108401553
486522,0374, , , ,0884, ,0374    0884,Building,2017/03/09 00:00:00+00,E,37192.990515,-77.02543269,38.9001292,38.89994528,38.9003185,-77.02583074,-77.0250762,1,87C4WX2F+3R4-7-11-8-13,6,2,Many Buildings One Lot,UBIDPly_3454,,,,,,2,{36949EE6-BC95-4704-E063-792F520AC09B},500.055302503978,3344.41108401553
486523,0374, , , ,7022, ,0374    7022,Building,2017/03/09 00:00:00+00,E,37192.990515,-77.0255786,38.90035097,38.9003184,38.90038356,-77.02560821,-77.02554897,5,87C4WX2F+4QV-1-1-2-1,6,4,Many Buildings Many Lots,UBIDPly_3457,,,,,,2,{36949EE6-BC96-4704-E063-792F520AC09B},500.055302503978,3344.41108401553
486524,0374, , , ,7051, ,0374    7051,Building,2015/04/24 00:00:00+00,E,23840.8551037,-77.02438418,38.90010688,38.90004235,38.90024027,-77.02459458,-77.0241092,4,87C4WX2G+26X-5-9-3-7,2,4,Many Buildings Many Lots,UBIDPly_3156,,,,,,2,{36949EE6-BC97-4704-E063-792F520AC09B},202.452814502423,377.319442413269
486525,0374, , , ,7051, ,0374    7051,Building,2015/04/24 00:00:00+00,E,23840.8551037,-77.02438418,38.90010688,38.90004235,38.90024027,-77.02459458,-77.0241092,4,87C4WX2G+26X-5-9-3-7,2,4,Many Buildings Many Lots,UBIDPly_3271,,,,,,2,{36949EE6-BC98-4704-E063-792F520AC09B},193.026006874786,531.77614168465
486526,0374, , , ,7070, ,0374    7070,Building,2015/04/24 00:00:00+00,E,23840.8551037,-77.02437226,38.9000046,38.89994556,38.90024027,-77.02459378,-77.02411717,2,87C4WX2G+272-9-8-3-8,3,4,Many Buildings Many Lots,UBIDPly_3272,,,,,,2,{36949EE6-BC99-4704-E063-792F520AC09B},193.026006874786,531.77614168465
486527,0374, , , ,7066, ,0374    7066,Building,2017/03/09 00:00:00+00,E,37192.990515,-77.0255786,38.90035097,38.9003184,38.90038356,-77.02560821,-77.02554897,5,87C4WX2F+4QV-1-1-2-1,6,4,Many Buildings Many Lots,UBIDPly_3458,,,,,,2,{36949EE6-BC9A-4704-E063-792F520AC09B},500.055302503978,3344.41108401553
486528,5178, , , ,0050, ,5178    0050,Building,2017/03/09 00:00:00+00,E,175.77955979,-76.93079075,38.90029049,38.90028151,38.90029931,-76.93081036,-76.93077141,1,87C5W329+4M8-0-1-0-0,1,1,One Building One Lot,UBIDPly_47393,,,,,,7,{36949EE6-BC9B-4704-E063-792F520AC09B},13.6716796197868,10.8683197454961
486529,0374, , , ,0904, ,0374    0904,Building,2015/04/24 00:00:00+00,E,23840.8551037,-77.02456757,38.90024625,38.90014793,38.90031717,-77.02464455,-77.02446647,2,87C4WX2G+35V-3-4-4-2,2,4,Many Buildings Many Lots,UBIDPly_3154,,,,,,2,{36949EE6-BC9C-4704-E063-792F520AC09B},88.0192262842463,374.109368916473
486530,0374, , , ,7051, ,0374    7051,Building,2015/04/24 00:00:00+00,E,23840.8551037,-77.02438418,38.90010688,38.90004235,38.90024027,-77.02459458,-77.0241092,4,87C4WX2G+26X-5-9-3-7,2,4,Many Buildings Many Lots,UBIDPly_3269,,,,,,2,{36949EE6-BC9D-4704-E063-792F520AC09B},187.62955081953,583.506866070598
486531,0374, , , ,0904, ,0374    0904,Building,2015/04/24 00:00:00+00,E,23840.8551037,-77.02456757,38.90024625,38.90014793,38.90031717,-77.02464455,-77.02446647,2,87C4WX2G+35V-3-4-4-2,2,4,Many Buildings Many Lots,UBIDPly_3268,,,,,,2,{36949EE6-BC9E-4704-E063-792F520AC09B},187.62955081953,583.506866070598
486532,0453, , , ,0058,5030,0453    0058,Building,2015/04/24 00:00:00+00,E,12277.0564182,-77.02150725,38.90007426,38.89994011,38.90030259,-77.02176859,-77.02131175,2,87C4WX2H+29H-10-7-5-8,1,3,One Building Many Lots,UBIDPly_1145,,,,,,2,{36949EE6-BC9F-4704-E063-792F520AC09B},205.188196187065,1797.21191351803
486533,0485, , , ,0049, ,0485    0049,Building,2015/04/24 00:00:00+00,E,1366.07517691,-77.01919433,38.90036103,38.90024933,38.90049094,-77.01937211,-77.01907368,2,87C4WX2J+48V-5-4-5-5,1,3,One Building Many Lots,UBIDPly_2538,,,,,,2,{36949EE6-BCA0-4704-E063-792F520AC09B},69.9734719104715,208.060497794237
486534,0374, , , ,7010, ,0374    7010,Building,2015/04/24 00:00:00+00,E,452.94633472,-77.02634242,38.9003512,38.90031829,38.90038419,-77.02637539,-77.02630937,7,87C4WX2F+4FV-1-1-2-2,4,4,Many Buildings Many Lots,UBIDPly_3327,,,,,,2,{36949EE6-BCA1-4704-E063-792F520AC09B},33.4410726012404,69.1237945544768
486535,0374, , , ,7059, ,0374    7059,Building,2015/04/24 00:00:00+00,E,452.94633472,-77.02634242,38.9003512,38.90031829,38.90038419,-77.02637539,-77.02630937,5,87C4WX2F+4FV-1-1-2-2,4,4,Many Buildings Many Lots,UBIDPly_3328,,,,,,2,{36949EE6-BCA2-4704-E063-792F520AC09B},33.4410726012404,69.1237945544768
486536,0374, , , ,7021, ,0374    7021,Building,2015/04/24 00:00:00+00,E,452.94633472,-77.02634242,38.9003512,38.90031829,38.90038419,-77.02637539,-77.02630937,7,87C4WX2F+4FV-1-1-2-2,4,4,Many Buildings Many Lots,UBIDPly_3329,,,,,,2,{36949EE6-BCA3-4704-E063-792F520AC09B},33.4410726012404,69.1237945544768
486537,0374, , , ,7022, ,0374    7022,Building,2015/04/24 00:00:00+00,E,402.28190703,-77.0255786,38.90035097,38.9003184,38.90038356,-77.02560821,-77.02554897,5,87C4WX2F+4QV-1-1-2-1,6,4,Many Buildings Many Lots,UBIDPly_3414,,,,,,2,{36949EE6-BCA4-4704-E063-792F520AC09B},31.7879288339397,61.287457149837
486538,0374, , , ,7033, ,0374    7033,Building,2015/04/24 00:00:00+00,E,402.28190703,-77.0255786,38.90035097,38.9003184,38.90038356,-77.02560821,-77.02554897,5,87C4WX2F+4QV-1-1-2-1,6,4,Many Buildings Many Lots,UBIDPly_3412,,,,,,2,{36949EE6-BCA5-4704-E063-792F520AC09B},31.7879288339397,61.287457149837
486539,0374, , , ,0883, ,0374    0883,Building,2015/04/24 00:00:00+00,E,402.28190703,-77.0255786,38.90035097,38.9003184,38.90038356,-77.02560821,-77.02554897,1,87C4WX2F+4QV-1-1-2-1,6,2,Many Buildings One Lot,UBIDPly_3416,,,,,,2,{36949EE6-BCA6-4704-E063-792F520AC09B},31.7879288339397,61.287457149837
486540,0374, , , ,7066, ,0374    7066,Building,2015/04/24 00:00:00+00,E,402.28190703,-77.0255786,38.90035097,38.9003184,38.90038356,-77.02560821,-77.02554897,5,87C4WX2F+4QV-1-1-2-1,6,4,Many Buildings Many Lots,UBIDPly_3415,,,,,,2,{36949EE6-BCA7-4704-E063-792F520AC09B},31.7879288339397,61.287457149837
486541,PAR,0160, ,0160,0042, ,PAR 01600042,Building,2017/03/09 00:00:00+00,E,106.62664425,-76.96950636,38.90014844,38.90013101,38.90016587,-76.96953171,-76.969481,3,87C5W22J+355-1-1-0-1,1,3,One Building Many Lots,UBIDPly_12416,,,,,,5,{36949EE6-BCA8-4704-E063-792F520AC09B},16.3666068451507,16.3788550101672
486542,0489,E, , ,0800, ,0489E   0800,Building,2019/04/23 00:00:00+00,A,4013.17782247,-77.01827719,38.89584417,38.89565825,38.89604195,-77.01846262,-77.01809195,7,87C4VXWJ+8MQ-8-6-7-6,1,3,One Building Many Lots,UBIDPly_1561,,,,,,6,{36949EE6-BCA9-4704-E063-792F520AC09B},101.185885140132,616.389795889509
486543,0407, , , ,0815, ,0407    0815,Building,2015/04/24 00:00:00+00,E,39637.5000135,-77.02364745,38.89545805,38.89490302,38.89601174,-77.02381977,-77.02347616,1,87C4VXWG+5GQ-22-5-22-6,2,2,Many Buildings One Lot,UBIDPly_3110,,,,,,2,{36949EE6-BCAA-4704-E063-792F520AC09B},393.265106062497,6039.16235072532
486544,5193, , , ,0069, ,5193    0069,Building,2015/04/24 00:00:00+00,E,3659.91584422,-76.92939478,38.89558674,38.89551618,38.89565645,-76.92953153,-76.92925688,2,87C5V3WC+66Q-3-4-3-5,1,3,One Building Many Lots,UBIDPly_57983,,,,,,7,{36949EE6-BCAB-4704-E063-792F520AC09B},134.946082630913,562.141760033285
486545,0630, , , ,0831, ,0630    0831,Building,2017/03/09 00:00:00+00,E,1397.30160728,-77.01090479,38.89570622,38.89565166,38.89576065,-77.01098293,-77.01082662,1,87C4VXWQ+7JQ-2-2-2-3,1,1,One Building One Lot,UBIDPly_43682,,,,,,6,{36949EE6-BCAC-4704-E063-792F520AC09B},53.4258382239766,176.714805707182
486546,5234, , , ,0075, ,5234    0075,Building,2015/04/24 00:00:00+00,E,2711.22649586,-76.92738139,38.89597115,38.89591277,38.89602953,-76.92747294,-76.92728983,3,87C5V3WF+92Q-3-3-2-3,1,3,One Building Many Lots,UBIDPly_48791,,,,,,7,{36949EE6-BCAD-4704-E063-792F520AC09B},93.7752168961519,416.43983671451
486547,5003, , , ,0005, ,5003    0005,Building,2019/04/23 00:00:00+00,U,77814.8640747,-76.95839813,38.89505649,38.89490729,38.89577567,-76.95919673,-76.95772644,2,87C5V2WR+2JH-29-21-6-26,1,3,One Building Many Lots,UBIDPly_183857,,,,,,7,{36949EE6-BCAE-4704-E063-792F520AC09B},866.855639161613,11951.6130242801
486548,5003, , , ,0005, ,5003    0005,Building,2017/03/09 00:00:00+00,E,372.6308497,-76.95839813,38.89505649,38.89490729,38.89577567,-76.95919673,-76.95772644,2,87C5V2WR+2JH-29-21-6-26,1,3,One Building Many Lots,UBIDPly_184336,,,,,,7,{36949EE6-BCAF-4704-E063-792F520AC09B},30.5957106325479,57.234588066352
486549,5193, , , ,0064, ,5193    0064,Building,2015/04/24 00:00:00+00,E,1382.28460994,-76.92868276,38.89583058,38.89575974,38.89590142,-76.92875404,-76.92861149,3,87C5V3WC+8GP-3-2-3-3,1,3,One Building Many Lots,UBIDPly_59651,,,,,,7,{36949EE6-BCB0-4704-E063-792F520AC09B},59.6522818643337,212.305422298067
486550,5234, , , ,0075, ,5234    0075,Building,2015/04/24 00:00:00+00,E,2742.48063799,-76.92738139,38.89597115,38.89591277,38.89602953,-76.92747294,-76.92728983,3,87C5V3WF+92Q-3-3-2-3,1,3,One Building Many Lots,UBIDPly_48792,,,,,,7,{36949EE6-BCB1-4704-E063-792F520AC09B},93.715195513568,421.221951188143
486551,0489,E, , ,0800, ,0489E   0800,Building,2015/04/24 00:00:00+00,E,38221.7734249,-77.01827719,38.89584417,38.89565825,38.89604195,-77.01846262,-77.01809195,7,87C4VXWJ+8MQ-8-6-7-6,1,3,One Building Many Lots,UBIDPly_1563,,,,,,6,{36949EE6-BCB2-4704-E063-792F520AC09B},572.130480148171,5870.50074878764
486552,5193, , , ,0069, ,5193    0069,Building,2015/04/24 00:00:00+00,E,2070.6820135,-76.92939478,38.89558674,38.89551618,38.89565645,-76.92953153,-76.92925688,2,87C5V3WC+66Q-3-4-3-5,1,3,One Building Many Lots,UBIDPly_57982,,,,,,7,{36949EE6-BCB3-4704-E063-792F520AC09B},81.6726115677498,318.04565392837
486553,0457, , , ,0038, ,0457    0038,Building,2015/04/24 00:00:00+00,E,52698.0264518,-77.02043507,38.89523209,38.89490075,38.89566725,-77.02088045,-77.02008285,1,87C4VXWH+3RW-17-11-13-15,1,1,One Building One Lot,UBIDPly_2303,,,,,,2,{36949EE6-BCB4-4704-E063-792F520AC09B},430.584916714633,7865.71201096684
486554,PAR,0149, ,0149,0065, ,PAR 01490065,Building,2019/04/23 00:00:00+00,A,1223.93854195,-76.97266976,38.89419737,38.89416921,38.89422554,-76.97269387,-76.97264564,8,87C5V2VG+MWG-2-1-1-1,2,4,Many Buildings Many Lots,UBIDPly_44682,,,,,,7,{36949EE6-BCB5-4704-E063-792F520AC09B},58.2189777323349,187.989727187985
486555,0000, ,343F, ,0000, ,RES 343F0000,Building,2019/04/23 00:00:00+00,A,1223.93854195,-76.97109692,38.88473276,38.88464865,38.88481641,-76.97119743,-76.97099883,62,87C5V2MH+VHR-3-4-4-3,1,3,One Building Many Lots,UBIDPly_44683,,,,,,7,{36949EE6-BCB6-4704-E063-792F520AC09B},58.2189777323349,187.989727187985
486556,5185, , , ,0021, ,5185    0021,Building,2015/04/24 00:00:00+00,E,4767.31431037,-76.93000097,38.89532878,38.89517132,38.89555397,-76.9301464,-76.92983884,3,87C5V3W9+4XQ-9-6-7-4,1,3,One Building Many Lots,UBIDPly_47719,,,,,,7,{36949EE6-BCB7-4704-E063-792F520AC09B},154.678518723876,732.215956656396
486557,5234, , , ,0074, ,5234    0074,Building,2015/04/24 00:00:00+00,E,2700.09648362,-76.92734196,38.89532894,38.89520464,38.89545323,-76.92740306,-76.92728087,3,87C5V3WF+43M-5-2-5-2,1,3,One Building Many Lots,UBIDPly_46447,,,,,,7,{36949EE6-BCB8-4704-E063-792F520AC09B},93.6952640823644,414.721454727559
486558,0489,E, , ,0800, ,0489E   0800,Building,2015/04/24 00:00:00+00,E,83.00417653,-77.01827719,38.89584417,38.89565825,38.89604195,-77.01846262,-77.01809195,7,87C4VXWJ+8MQ-8-6-7-6,1,3,One Building Many Lots,UBIDPly_1560,,,,,,6,{36949EE6-BCB9-4704-E063-792F520AC09B},14.7488091140601,12.7497646451711
486559,5234, , , ,0074, ,5234    0074,Building,2015/04/24 00:00:00+00,E,1365.65620524,-76.92734196,38.89532894,38.89520464,38.89545323,-76.92740306,-76.92728087,3,87C5V3WF+43M-5-2-5-2,1,3,One Building Many Lots,UBIDPly_46448,,,,,,7,{36949EE6-BCBA-4704-E063-792F520AC09B},58.9711274919633,209.75269552058
486560,0489,E, , ,0800, ,0489E   0800,Building,2015/04/24 00:00:00+00,E,518.88024365,-77.01827719,38.89584417,38.89565825,38.89604195,-77.01846262,-77.01809195,7,87C4VXWJ+8MQ-8-6-7-6,1,3,One Building Many Lots,UBIDPly_1559,,,,,,6,{36949EE6-BCBB-4704-E063-792F520AC09B},36.9265254388201,79.690740406498
486561,0407, , , ,0818, ,0407    0818,Building,2015/04/24 00:00:00+00,E,7970.09206573,-77.02329918,38.89527897,38.89517398,38.89538372,-77.0234735,-77.02312489,1,87C4VXWG+4M8-4-6-5-6,1,1,One Building One Lot,UBIDPly_2623,,,,,,2,{36949EE6-BCBC-4704-E063-792F520AC09B},137.479600421715,1161.82559392735
486562,5232, , , ,0804, ,5232    0804,Building,2015/04/24 00:00:00+00,E,1086.79335768,-76.92412673,38.89521714,38.89518802,38.89524264,-76.92417067,-76.924086,1,87C5V3WG+38Q-1-2-1-1,1,1,One Building One Lot,UBIDPly_52373,,,,,,7,{36949EE6-BCBD-4704-E063-792F520AC09B},29.9820481401503,49.9846302572898
486563,5232, , , ,0019, ,5232    0019,Building,2019/04/23 00:00:00+00,A,137.01304202,-76.92390946,38.89523491,38.89523145,38.89524082,-76.92392597,-76.92388838,1,87C5V3WG+3CW-0-1-0-0,1,1,One Building One Lot,UBIDPly_55119,,,,,,7,{36949EE6-BCBE-4704-E063-792F520AC09B},9.95357647035256,3.76170918249465
486564,5234, , , ,0074, ,5234    0074,Building,2015/04/24 00:00:00+00,E,2731.76938796,-76.92734196,38.89532894,38.89520464,38.89545323,-76.92740306,-76.92728087,3,87C5V3WF+43M-5-2-5-2,1,3,One Building Many Lots,UBIDPly_46449,,,,,,7,{36949EE6-BCBF-4704-E063-792F520AC09B},93.7278176841726,419.57265272259
486565,0255, , , ,0800, ,0255    0800,Building,2015/04/24 00:00:00+00,E,47133.6873633,-77.03133554,38.89499447,38.89473246,38.89525359,-77.03176107,-77.03091021,1,87C4VXV9+XFV-11-13-10-14,1,1,One Building One Lot,UBIDPly_2648,,,,,,2,{36949EE6-BCC0-4704-E063-792F520AC09B},338.052615026214,7007.92129812
486566,5232, , , ,0020, ,5232    0020,Building,2019/04/23 00:00:00+00,A,137.01304202,-76.92391109,38.8952166,38.89519893,38.89523148,-76.92393322,-76.92388934,1,87C5V3WG+3CP-1-1-1-0,1,1,One Building One Lot,UBIDPly_45754,,,,,,7,{36949EE6-BCC1-4704-E063-792F520AC09B},16.7316461107114,17.285930671022
486567,5232, , , ,0001, ,5232    0001,Building,2019/04/23 00:00:00+00,A,380.31230538,-76.92367795,38.89503876,38.89501989,38.89506929,-76.92370497,-76.9236464,1,87C5V3WG+2G8-1-1-1-1,1,1,One Building One Lot,UBIDPly_48586,,,,,,7,{36949EE6-BCC2-4704-E063-792F520AC09B},24.6437802556452,25.4373271765133
486568,1030, , , ,0814, ,1030    0814,Building,2015/04/24 00:00:00+00,E,111.34839938,-76.98768788,38.89519101,38.89518821,38.89519379,-76.98770516,-76.98767071,1,87C5V2W6+3WF-0-1-0-0,1,1,One Building One Lot,UBIDPly_25394,,,,,,6,{36949EE6-BCC3-4704-E063-792F520AC09B},9.24075724138228,3.03713898689477
486569,5230, , , ,0015, ,5230    0015,Building,2015/04/24 00:00:00+00,E,744.93069883,-76.92166133,38.89525084,38.89524701,38.89525461,-76.92173279,-76.92159018,1,87C5V3WH+484-0-3-1-2,1,1,One Building One Lot,UBIDPly_58731,,,,,,7,{36949EE6-BCC4-4704-E063-792F520AC09B},33.8782331600254,16.9237192497539
486570,5232, , , ,0003, ,5232    0003,Building,2019/04/23 00:00:00+00,A,234.26543195,-76.92389114,38.8950665,38.89504607,38.89508691,-76.92391103,-76.92387119,1,87C5V3WG+2CH-1-1-1-1,1,1,One Building One Lot,UBIDPly_61159,,,,,,7,{36949EE6-BCC5-4704-E063-792F520AC09B},17.9654501263348,19.4592985963433
486571,5232, , , ,0002, ,5232    0002,Building,2019/04/23 00:00:00+00,A,234.26543195,-76.92372385,38.89504997,38.89502581,38.89507435,-76.923752,-76.92369607,2,87C5V3WG+2G6-1-1-0-1,1,3,One Building Many Lots,UBIDPly_50565,,,,,,7,{36949EE6-BCC6-4704-E063-792F520AC09B},16.8641250121472,16.5194275645072
